Name|Age|Hometown|Boarded|Destination|Lifeboat|Body|Pclass|Survived|CrewDept|Position|Gender
"Daly, Miss Margaret ""Maggie"""|30|Athlone, Westmeath, Ireland|Queenstown|New York City|15||3|TRUE|||F
Daly, Mr. Eugene Patrick|29|Athlone, Westmeath, Ireland|Queenstown|New York City|B||3|TRUE|||M
Danbom, Mr. Ernst Gilbert|34|Göteborg, Västergötland, Sweden|Southampton|Stanton, Iowa, US||197MB|3|FALSE|||M
Danbom, Mrs. Anna Sigrid Maria (née Brogren)|28|Göteborg, Västergötland, Sweden|Southampton|Stanton, Iowa, US|||3|FALSE|||F
Danbom, Master Gilbert Sigvard Emanuel|0.3333|Göteborg, Västergötland, Sweden|Southampton|Stanton, Iowa, US|||3|FALSE|||M
Danoff, Mr. Yoto|27|Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Dantcheff, Mr. Ristju|25|Terziysko, Troyan, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Davies, Mr. Evan|22|Pontardawe, West Glamorgan, Wales|Southampton|Pontiac, Michigan, US|||3|FALSE|||M
Davies, Mr. Alfred John|24|West Bromwich, Staffordshire, England|Southampton|Pontiac, Michigan, US|||3|FALSE|||M
Davies, Mr. John Samuel|21|West Bromwich, Staffordshire, England|Southampton|Pontiac, Michigan, US|||3|FALSE|||M
Davies, Mr. Joseph|17|West Bromwich, Staffordshire, England|Southampton|Pontiac, Michigan, US|||3|FALSE|||M
"Davison, Mr. Thomas Henry ""Harry"""|32|Liverpool, Merseyside, England|Southampton|Bedford, Indiana, US|||3|FALSE|||M
De Messemaeker, Mr. Guillaume Joseph|36|Tampico, Montana, US|Southampton|Tampico, Montana, US|15||3|TRUE|||M
De Messemaeker, Mrs. Anna (née de Becker)|36|Tampico, Montana, US|Southampton|Tampico, Montana, US|13||3|TRUE|||F
de Mulder, Mr. Theodoor|36|Aspelare, East Flanders, Belgium|Southampton|Detroit, Michigan, US|11||3|TRUE|||M
de Pelsmaeker, Mr. Alfons|16|Heldergem, Haaltert, East Flanders, Belgium|Southampton|Gladstone, Michigan, US|||3|FALSE|||M
Dean, Mr. Bertram Frank|25|Bartley Farm, Hampshire, England|Southampton|Wichita, Kansas, US|||3|FALSE|||M
Dean, Mrs. Eva Georgetta (née Light)|32|Bartley Farm, Hampshire, England|Southampton|Wichita, Kansas, US|10||3|TRUE|||F
Dean, Master Bertram Vere|1|Bartley Farm, Hampshire, England|Southampton|Wichita, Kansas, US|10||3|TRUE|||M
"Dean, Miss Elizabeth Gladys ""Millvina"""|0.1667|Bartley Farm, Hampshire, England|Southampton|Wichita, Kansas, US|10||3|TRUE|||F
Delalić, Mr. Redjo|25|Bakić, Bosnia|Southampton|Harrisburg, Pennsylvania, US|||3|FALSE|||M
Denkoff, Mr. Mitto|30|Bulgaria|Southampton|Coon Rapids, Iowa, US|||3|FALSE|||M
Dennis, Mr. William|26|Week St Mary, Cornwall, England|Southampton|Saskatoon, Saskatchewan, Canada|||3|FALSE|||M
Dennis, Mr. Samuel|22|Week St Mary, Cornwall, England|Southampton|Saskatoon, Saskatchewan, Canada|||3|FALSE|||M
Devaney, Miss Margaret Delia|19|Kilmacowen, Sligo, Ireland|Queenstown|New York City|C||3|TRUE|||F
Dika, Mr. Mirko|17|Podgora, Croatia|Southampton|Vancouver, British Columbia, Canada|||3|FALSE|||M
Dimić, Mr. Jovan|42|Ostrovica, Croatia|Southampton|Red Lodge, Montana, US|||3|FALSE|||M
Dintcheff, Mr. Valtcho|43|Bulgaria|Southampton|Tulsa, Oklahoma, US|||3|FALSE|||M
Donohoe, Miss Bridget|21|Cum, Mayo, Ireland|Queenstown|Chicago, Illinois, US|||3|FALSE|||F
Dooley, Mr. Patrick J.|43|Patrickswell, Limerick, Ireland|Queenstown|New York City|||3|FALSE|||M
Dorking, Mr. Edward Arthur|18|Liss, Hampshire, England|Southampton|Oglesby, Illinois, US|B||3|TRUE|||M
"Doherty, Mr. William John (aka ""James Moran"")"|22|Cork, Ireland|Queenstown|New York City|||3|FALSE|||M
Dowdell, Miss Elizabeth|31|New York City, New York, US|Southampton|New York City|13||3|TRUE|||F
Doyle, Miss Elizabeth|24|Bree, Wexford, Ireland|Queenstown|New York City|||3|FALSE|||F
Draženović, Mr. Jozef|33|Hrastelnica, Croatia|Cherbourg|New York City||51MB|3|FALSE|||M
Dropkin, Miss Jennie|24|Mogilev, Belarus|Southampton|New York City|13||3|TRUE|||F
Duquemin, Mr. Joseph Pierre|19|Saint Sampson, Guernsey, Channel Islands, England|Southampton|Albion, New York, US|D||3|TRUE|||M
Dwan, Mr. Frank|65|Bunmahon, Waterford, Ireland|Queenstown|Morris Plains, New Jersey, US|||3|FALSE|||M
Dyker, Mr. Adolf Fredrik|23|New Haven, Connecticut, US|Southampton|New Haven, Connecticut, US|||3|FALSE|||M
Dyker, Mrs. Anna Elisabeth Judith (née Andersson)|22|New Haven, Connecticut, US|Southampton|New Haven, Connecticut, US|16||3|TRUE|||F
Edvardsson, Mr. Gustaf Hjalmar|18|Tofta, Uppland, Sweden|Southampton|Joliet, Illinois, US|||3|FALSE|||M
Eklund, Mr. Hans Linus|16|Kårberg, Örebro, Sweden|Southampton|Jerome Junction, Arizona, US|||3|FALSE|||M
Ekström, Mr. Johan|45|Effington Rut, South Dakota, US|Southampton|Effington Rut, South Dakota, US|||3|FALSE|||M
Elias, Mr. Dibo|29|Lebanon|Cherbourg|New York City|||3|FALSE|||M
Elias, Mr. Joseph Jr.|15|Kafr Mishki, Lebanon|Cherbourg|Ottawa, Ontario, Canada|||3|FALSE|||M
Elias Nasrallah, Mr. Tannous|17|Kafr Mishki, Lebanon|Cherbourg|Ottawa, Ontario, Canada|||3|FALSE|||M
Elsbury, Mr. William James|47|Taunton, Somerset, England|Southampton|Gurnee, Illinois, US|||3|FALSE|||M
Emanuel, Miss Virginia Ethel|6|New York City, New York, US|Southampton|New York City|13||3|TRUE|||F
Estanislau, Mr. Manuel Gonçalves|37|Calheta, Madeira, Portugal|Southampton|New York City|||3|FALSE|||M
Everett, Mr. Thomas James|39|Bristol, Avon, England|Southampton|Troy, New York, US||187MB|3|FALSE|||M
Fardon, Mr. Charles R.(alias Charles Franklin)|38|Wellingborough, Northamptonshire, England|Cherbourg|Canada|||3|FALSE|||M
"Farrell, Mr. James ""Jim"""|25|Killoe, Longford, Ireland|Queenstown|New York City||68MB|3|FALSE|||M
Finoli, Mr. Luigi|34|Philadelphia, Pennsylvania, US|Southampton|Philadelphia, Pennsylvania, US|15||3|TRUE|||M
Fischer, Mr. Eberhard Thelander|18|Björkeberga, Skåne, Sweden|Southampton|New York City|||3|FALSE|||M
"Fleming, Miss Honora ""Nora"""|22|Carrowskehine, Mayo, Ireland|Queenstown|New York City|||3|FALSE|||F
Flynn, Mr. James|28|Cuilkillew, Mayo, Ireland|Queenstown|New York City|||3|FALSE|||M
Flynn, Mr. John|42|Clonbur, Galway, Ireland|Queenstown|Pittsburgh, Pennsylvania, US|||3|FALSE|||M
Foley, Mr. Joseph|19|Broadford, Limerick, Ireland|Queenstown|Larchmont, New York, US|||3|FALSE|||M
Foley, Mr. William|20|Donoughmore, Cork, Ireland|Queenstown|New York City|||3|FALSE|||M
Ford, Mr. Arthur|22|Bridgwater, Somerset, England|Southampton|Elmira, New York, US|||3|FALSE|||M
Ford, Mrs. Margaret Ann (née Watson)|48|Rotherfield, East Sussex, England|Southampton|Essex County, New Jersey, US|||3|FALSE|||F
Ford, Miss Dollina Margaret|20|Rotherfield, East Sussex, England|Southampton|Essex County, New Jersey, US|||3|FALSE|||F
Ford, Mr. Edward Watson|18|Rotherfield, East Sussex, England|Southampton|Essex County, New Jersey, US|||3|FALSE|||M
Ford, Mr. William Neal Thomas|16|Rotherfield, East Sussex, England|Southampton|Essex County, New Jersey, US|||3|FALSE|||M
Ford, Miss Robina Maggie|7|Rotherfield, East Sussex, England|Southampton|Essex County, New Jersey, US|||3|FALSE|||F
Fox, Mr. Patrick|28|Mullingar, Westmeath, Ireland|Queenstown|New York City|||3|FALSE|||M
Gallagher, Mr. Martin|29|Caltra, Galway, Ireland|Queenstown|New York City|||3|FALSE|||M
Garfirth, Mr. John|21|Wollaston, Northamptonshire, England|Southampton|Kitchener, Ontario, Canada|||3|FALSE|||M
Gerios Thamah, Mr. Assaf|21|Kafr Mishki, Lebanon|Cherbourg|Ottawa, Ontario, Canada|||3|FALSE|||M
Gheorgheff, Mr. Stanio||Bulgaria|Cherbourg|Butte, Montana, US|||3|FALSE|||M
Gilinski, Mr. Eliezer|22|Abercynon, Glamorgan, Wales|Southampton|Chicago, Illinois, US||47MB|3|FALSE|||M
"Gilnagh, Miss Mary Katherine ""Katie"""|17|Esker, Longford, Ireland|Queenstown|New York City|16||3|TRUE|||F
Glynn, Miss Mary Agatha|19|Killaloe, Clare, Ireland|Queenstown|Washington, DC, US|13||3|TRUE|||F
Goldsmith, Mr. Frank John|33|Strood, Kent, England|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Goldsmith, Mrs. Emily Alice (née Brown)|31|Strood, Kent, England|Southampton|Detroit, Michigan, US|C||3|TRUE|||F
Goldsmith, Master Frank John William|9|Strood, Kent, England|Southampton|Detroit, Michigan, US|C||3|TRUE|||M
Goldsmith, Mr. Nathan|41|Russia|Southampton|Philadelphia, Pennsylvania, US|||3|FALSE|||M
Goodwin, Mr. Frederick Joseph|42|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||M
Goodwin, Mrs. Augusta (née Tyler)|43|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||F
Goodwin, Miss Lillian Amy|16|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||F
Goodwin, Mr. Charles Edward|14|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||M
Goodwin, Master William Frederick|13|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||M
Goodwin, Miss Jessie Allis Mary|12|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||F
Goodwin, Master Harold Victor|10|Fulham, England|Southampton|Niagara Falls, New York, US|||3|FALSE|||M
Goodwin, Master Sidney Leslie|1|Fulham, England|Southampton|Niagara Falls, New York, US||4MB[84]|3|FALSE|||M
Green, Mr. George Henry|40|Dorking, Surrey, England|Southampton|Lead, South Dakota, US|||3|FALSE|||M
Grønnestad, Mr. Daniel Danielsen|32|Bokn, Norway|Southampton|Portland, North Dakota, US|||3|FALSE|||M
Guest, Mr. Robert|32|London, England|Southampton|Clinton, New York, US|||3|FALSE|||M
Gustafsson, Mr. Alfred Ossian|19|Kokkola, Finland|Southampton|Waukegan, Illinois, US|||3|FALSE|||M
Gustafsson, Mr. Anders Vilhelm|37|Ruotsinpyhtää, Finland|Southampton|New York City||98MB|3|FALSE|||M
Gustafsson, Mr. Johan Birger|28|Ruotsinpyhtää, Finland|Southampton|New York City|||3|FALSE|||M
Gustafsson, Mr. Karl Gideon|19|Myren, Synnerby, Västergötland, Sweden|Southampton|Aberdeen, South Dakota, US|||3|FALSE|||M
Haas, Miss Aloisia|24|Altdorf, Uri, Switzerland|Southampton|Chicago, Illinois, US|||3|FALSE|||F
Hagland, Mr. Ingvald Olai Olsen|28|Skaare, Haugesund, Norway|Southampton|Belmar, New Jersey, US|||3|FALSE|||M
Hagland, Mr. Konrad Mathias Reiersen|19|Skaare, Haugesund, Norway|Southampton|Belmar, New Jersey, US|||3|FALSE|||M
Hakkarainen, Mr Pekka Pietari|28|Helsinki, Finland|Southampton|Monessen, Pennsylvania, US|||3|FALSE|||M
Hakkarainen, Mrs. Elin Matilda (née Dolck)|24|Helsinki, Finland|Southampton|Monessen, Pennsylvania, US|15||3|TRUE|||F
Hampe, Mr. Léon Jérome|19|Westrozebeke, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Hanna, Mr. Borak Suleiman|27|Hardîne, Lebanon|Cherbourg|Wilkes-Barre, Pennsylvania, US|15||3|TRUE|||M
Hanna, Mr. Bulus|18|Kfar Mechi, Syria|Cherbourg|Ottawa, Ontario, Canada|||3|FALSE|||M
Hanna, Mr. Mansur|35|Kfar Mechi, Syria|Cherbourg|Ottawa, Ontario, Canada||188MB|3|FALSE|||M
Hansen, Mr. Claus Peter|41|Racine, Wisconsin, US|Southampton|Racine, Wisconsin, US|||3|FALSE|||M
Hansen, Mrs. Jennie Louise (née Howard)|45|Racine, Wisconsin, US|Southampton|Racine, Wisconsin, US|11||3|TRUE|||F
Hansen, Mr. Henrik Juul|26|Holeby, Storstrøm, Denmark|Southampton|Racine, Wisconsin, US|||3|FALSE|||M
Hansen, Mr. Henry Damsgaard|21|Copenhagen, Denmark|Southampton|Racine, Wisconsin, US||69MB|3|FALSE|||M
"Hargadon, Miss Catherine ""Kate"""|17|Ballysadare, Sligo, Ireland|Queenstown|New York City|||3|FALSE|||F
Harknett, Miss Alice Phoebe|21|Thornton Heath, London, England|Southampton|New London, Connecticut, US|||3|FALSE|||F
Hart, Mr. Henry John|27|Ballysadare, Sligo, Ireland|Queenstown|Boston, Massachusetts, US|||3|FALSE|||M
Healy, Miss Hanora (Nora)|29|Athenry, Galway, Ireland|Queenstown|New York City|16||3|TRUE|||F
Hedman, Mr. Oskar Arvid|27|St. Paul, Minnesota, US|Southampton|St. Paul, Minnesota, US|15||3|TRUE|||M
"Hegarty, Miss Hanora ""Nora"""|18|Whitechurch, Cork, Ireland|Queenstown|Charlestown, US|||3|TRUE|||F
Heikkinen, Miss Laina|26|Jyväskylä, Finland|Southampton|New York City|14?||3|TRUE|||F
Heininen, Miss Wendla Maria|23|Turku, Finland|Southampton|New York City||8MB|3|FALSE|||F
Hellström, Miss Hilda Maria|22|Stora Tuna, Sweden|Southampton|Evanston, Illinois, US|C||3|TRUE|||F
Hendeković, Mr. Ignjac|28|Vagovina, Croatia|Southampton|Harrisburg, Pennsylvania, US||306MB|3|FALSE|||M
Henriksson, Miss Jenny Lovisa|28|Stockholm, Sweden|Southampton|Iron Mountain, Michigan, US||3MB|3|FALSE|||F
Henry, Miss Bridget Delia|23|Clonown, Roscommon, Ireland|Queenstown|Boston, Massachusetts, US|||3|FALSE|||F
Hirvonen, Mrs. Helga Elisabeth (née Lindqvist)|22|Taalintehdas, Finland|Southampton|Monessen, Pennsylvania, US|15||3|TRUE|||F
Hirvonen, Miss Hildur Elisabeth|2|Taalintehdas, Finland|Southampton|Monessen, Pennsylvania, US|15||3|TRUE|||F
Holm, Mr. Johan Fredrik Alexander|43|Karlshamn, Blekinge, Sweden|Southampton|New York City|||3|FALSE|||M
Holten, Mr. Johan Martin|28|Bergen, Norway|Southampton|New York City|||3|FALSE|||M
Honkanen, Miss Eliina|27|Saarijärvi, Finland|Southampton|New York City|?||3|TRUE|||F
Horgan, Mr. John|22|Ireland|Queenstown|New York City|||3|FALSE|||M
Howard, Miss May Elizabeth|27|North Walsham, Norfolk, England|Southampton|Albion, Michigan, US|C||3|TRUE|||F
Humblen, Mr. Adolf Mathias Nicolai Olsen|42|Borgund, Møre og Romsdal, Norway|Southampton|Milwaukee, Wisconsin, US|||3|FALSE|||M
Husayn, Master Husayn Mahumud|11|Fredericksburg, Virginia, US|Cherbourg|Fredericksburg, Virginia, US|||3|FALSE|||M
Hyman, Mr. Solomon Abraham|34|Manchester, England|Southampton|Springfield, Massachusetts, US|C||3|TRUE|||M
Ilmakangas, Miss Ida Livija|27|New York City, New York, US|Southampton|New York City|||3|FALSE|||F
Ilmakangas, Miss Pieta Sofia|25|Paavola, Northern Ostrobothnia, Finland|Southampton|New York City|||3|FALSE|||F
Ivanoff, Mr. Kanio|20|Malka Ribnya, Troyan, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Jabbour, Miss Hileni|16|Syria|Cherbourg|New York City||328MM|3|FALSE|||F
Jabbour, Miss Tamini|19|Syria|Cherbourg|New York City|||3|FALSE|||F
Jalševac, Mr. Ivan|29|Topolovac, Croatia|Cherbourg|Galesburg, Illinois, US|15||3|TRUE|||M
Jansson, Mr. Carl Olof|21|Örebro, Sweden|Southampton|Swedeburg, Nebraska, US|A||3|TRUE|||M
Jardim, Mr. José Neto|21|Calheta, Madeira, Portugal|Southampton|New York City|||3|FALSE|||M
Jensen, Mr. Hans Peder|20|Eskilstrup, Denmark|Southampton|Portland, Oregon, US|||3|FALSE|||M
"Jensen, Mr. Niels Peder ""Rasmus"""|48|Portland, Oregon, US|Southampton|Portland, Oregon, US|||3|FALSE|||M
Jensen, Mr. Svend Lauritz|17|Eskilstrup, Denmark|Southampton|Portland, Oregon, US|||3|FALSE|||M
Jermyn, Miss Annie Jane|26|Ballydehob, Cork, Ireland|Queenstown|East Lynn, Massachusetts, US|D||3|TRUE|||F
Jirjis, Mrs. Shaniini (née Whabee Abi-Saab)|22|Youngstown, Ohio, US|Cherbourg|Youngstown, Ohio, US|C||3|TRUE|||F
Johannesen, Mr. Bernt Johannes|29|Avaldsnes, Stavanger, Norway|Southampton|New York City|13||3|TRUE|||M
Johanson, Mr. Jakob Alfred|34|Munsala, Finland|Southampton|Vancouver, British Columbia, Canada||143MB|3|FALSE|||M
Johansson, Mr. Erik|22|Frostensmåla, Småland, Sweden|Southampton|St. Paul, Minnesota, US||156MB|3|FALSE|||M
Johansson, Mr. Gustaf Joel|33|Bäckebo, Småland, Sweden|Southampton|Cheyenne, North Dakota, US||285MB|3|FALSE|||M
Johansson, Mr. Karl Johan|31|Duluth, Minnesota, US|Southampton|Duluth, Minnesota, US|||3|FALSE|||M
Johansson, Mr. Nils|29|Chicago, Illinois, US|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Johansson Palmquist, Mr. Oskar Leander|26|Kvarnaryd, Småland, Sweden|Southampton|New Haven, Connecticut, US|15||3|TRUE|||M
Johnson, Mr. Alfred|49|Millwood, England|Southampton|New York City|||3|FALSE|||M
Johnson, Mrs. Elisabeth Vilhelmina (née Berg)|26|St. Charles, Illinois, US|Southampton|St. Charles, Illinois, US|15||3|TRUE|||F
Johnson, Master Harold Theodor|4|St. Charles, Illinois, US|Southampton|St. Charles, Illinois, US|15||3|TRUE|||M
Johnson, Miss Eleanor Ileen|1|St. Charles, Illinois, US|Southampton|St. Charles, Illinois, US|15||3|TRUE|||F
Johnson, Mr. Malkolm Joackim|33|Minneapolis, Minnesota, US|Southampton|Minneapolis, Minnesota, US||37MB|3|FALSE|||M
Johnson, Mr. William Cahoone Jr.|19|Hawthorne, New Jersey, US|Southampton|New York City|||3|FALSE|||M
Johnston, Mr. Andrew Emslie|35|Thornton Heath, London, England|Southampton|New London, Connecticut, US|||3|FALSE|||M
"Johnston, Mrs. Elizabeth (née Watson) ""Eliza"""|34|Thornton Heath, London, England|Southampton|New London, Connecticut, US|||3|FALSE|||F
Johnston, Master William Andrew|8|Thornton Heath, London, England|Southampton|New London, Connecticut, US|||3|FALSE|||M
Johnston, Miss Catherine Nellie|7|Thornton Heath, London, England|Southampton|New London, Connecticut, US|||3|FALSE|||F
Jonkoff, Mr. Lalju|23|Gumostnik, Lovec, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Jonsson, Mr. Carl|32|Kalfsnäs, Småland, Sweden|Southampton|Huntley, Illinois, US|15||3|TRUE|||M
Jönsson, Mr. Nils Hilding|27|Tågarp, Skåne, Sweden|Southampton|New York City|||3|FALSE|||M
Jussila, Mr. Eiriik|32|Elimäki, Finland|Southampton|Monessen, Pennsylvania, US|15||3|TRUE|||M
Jussila, Miss Katriina|20|Paavola, Northern Ostrobothnia, Finland|Southampton|New York City|||3|FALSE|||F
Jussila, Miss Mari Aina|21|Paavola, Northern Ostrobothnia, Finland|Southampton|New York City|||3|FALSE|||F
Kallio, Mr. Nikolai Erlantti|17|Kauhajoki, Finland|Southampton|Sudbury, Ontario, Canada|||3|FALSE|||M
Kalvik, Mr. Johannes Halvorsen|21|Etnesjøen, Hordaland Fylke, Norway|Southampton|Story City, Iowa, US|||3|FALSE|||M
Karajić, Mr. Milan|30|Vagovina, Croatia|Southampton|Youngstown, Ohio, US|||3|FALSE|||M
Karlsson, Mr. Einar Gervasius|21|Oskarshamn, Kalmar, Sweden|Southampton|Brooklyn, New York, US|13||3|TRUE|||M
Karlsson, Mr. Julius Konrad Eugen|33|Göteborg, Västergötland, Sweden|Southampton|New York City|||3|FALSE|||M
Karlsson, Mr. Nils August|22|Örebro, Sweden|Southampton|Palmer, Massachusetts, US|||3|FALSE|||M
Karun, Mr. Franz|39|Milje, Slovenia|Southampton|Galesburg, Illinois, US|15||3|TRUE|||M
"Karun, Miss Manca (""Anna"")"|4|Milje, Slovenia|Southampton|Galesburg, Illinois, US|15||3|TRUE|||F
Katavelos, Mr. Vassilios G.|19|Agios Sostis, Greece|Cherbourg|Milwaukee, Wisconsin, US||58MB|3|FALSE|||M
"Keane, Mr. Andrew ""Andy"""|23|Athenry, Galway, Ireland|Queenstown|Auburndale, Florida, US|||3|FALSE|||M
Keefe, Mr. Arthur|39|Rahway, New Jersey, US|Southampton|Rahway, New Jersey, US|A|332O|3|FALSE|||M
Kelly, Mr. James|19|Ireland|Southampton|New York City||70MB|3|FALSE|||M
Kelly, Mr. James|44|Leixlip, Kildare, Ireland|Queenstown|New Haven, Connecticut, US|||3|FALSE|||M
Kelly, Miss Anna Katherine|20|Cuilmullagh, Mayo, Ireland|Queenstown|Chicago, Illinois, US|16||3|TRUE|||F
Kelly, Miss Mary|22|Castlepollard, Westmeath, Ireland|Queenstown|New York City|D||3|TRUE|||F
Kennedy, Mr. John Joseph|24|Watergate, Limerick, Ireland|Queenstown|New York City|15?||3|TRUE|||M
Khalil-Khoury, Mr. Butrus|25|Hardîne, Lebanon|Cherbourg|Wilkes Barre, Pennsylvania, US|||3|FALSE|||M
"Khalil-Khoury, Mrs. Zahie ""Maria"""|20|Hardîne, Lebanon|Cherbourg|Wilkes Barre, Pennsylvania, US|||3|FALSE|||F
Kiernan, Mr. John Joseph|24|Jersey City, New Jersey, US|Queenstown|Jersey City, New Jersey, US|||3|FALSE|||M
Kiernan, Mr. Philip|22|Aughnacliffe, Longford, Ireland|Queenstown|Jersey City, New Jersey, US|||3|FALSE|||M
Kilgannon, Mr. Thomas|22|Currafarry, Galway, Ireland|Queenstown|New York City|||3|FALSE|||M
Kink, Mr. Anton|29|Zürich, Switzerland|Southampton|Milwaukee, Wisconsin|2||3|TRUE|||M
Kink, Mrs. Luise (née Heilmann)|26|Zürich, Switzerland|Southampton|Milwaukee, Wisconsin, US|2||3|TRUE|||F
Kink, Miss Luise Gretchen|4|Zürich, Switzerland|Southampton|Milwaukee, Wisconsin, US|2||3|TRUE|||F
Kink, Miss Maria|22|Zürich, Switzerland|Southampton|Milwaukee, Wisconsin, US|||3|FALSE|||F
Kink, Mr. Vincenz|26|Zürich, Switzerland|Southampton|Milwaukee, Wisconsin, US|||3|FALSE|||M
Klasén, Mrs. Hulda Kristina Eugenia (née Lofqvist)|36|Salmunds, Gotland, Sweden|Southampton|Los Angeles, US|||3|FALSE|||F
Klasén, Mr. Klas Albin|18|Grimshut, Småland, Sweden|Southampton|New York City|||3|FALSE|||M
Klasén, Miss Gertrud Emilia|1|Grimshut, Småland, Sweden|Southampton|New York City|||3|FALSE|||F
Kraeff, Mr. Theodor||Vetren, Bulgaria|Cherbourg|Madison, Wisconsin, US|||3|FALSE|||M
Krekorian, Mr. Neshan|25|Kiğı, Turkey|Cherbourg|Brantford, Ontario, Canada|10||3|TRUE|||M
Kutscher, Mr. Simon|26|Edinburgh, Scotland|Southampton|New York City|||3|FALSE|||M
Lahoud Ishaq Mowad, Mr. Sarkis|30|Zgharta, Lebanon|Cherbourg|Waterbury, Connecticut, US|||3|FALSE|||M
Laitinen, Miss Kristiina Sofia|37|Helsinki, Finland|Southampton|New York City|||3|FALSE|||F
Laleff, Mr. Kristo|23|Knezhni Lak, Troyan, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Lam, Mr. Ali|37|Hong Kong, China|Southampton|New York City|C||3|TRUE|||M
Lam, Mr. Len|23|Hong Kong, China|Southampton|New York City|||3|FALSE|||M
Landergren, Miss Aurora Adelia|22|Karlshamn, Blekinge, Sweden|Southampton|New York City|13||3|TRUE|||F
Lane, Mr. Patrick|16|Limerick, Limerick, Ireland|Queenstown|New York City|||3|FALSE|||M
Lang, Mr. Fang|26|Hong Kong, China|Southampton|New York City|14||3|TRUE|||M
